id,parent_id,type
107614,106739,unit
107615,106739,unit
107616,106739,unit
107618,64625,unit
107619,106739,unit
107621,64625,unit
107622,106739,unit
107623,64625,unit
107624,64625,unit
107625,64625,unit
107626,64625,unit
107627,106616,unit
107628,107085,unit
107629,64625,unit
107630,107085,unit
107631,76436,unit
107632,105293,unit
107633,105293,unit
107634,96589,unit
107635,68583,unit
107636,107085,unit
107637,63,unit
107638,82375,unit
107639,107085,unit
107641,10402,unit
107642,15495,unit
107643,82375,unit
107644,82375,unit
107645,64625,unit
107646,82375,unit
107648,66780,unit
107649,66780,unit
107650,66780,unit
107651,66780,unit
107652,97696,unit
107654,107082,unit
107655,82375,unit
107656,41797,unit
107657,107085,unit
107658,107082,unit
107659,41797,unit
107660,82375,unit
107661,95189,unit
107662,107085,unit
107663,107082,unit
107664,65223,unit
107665,56714,unit
107666,104905,unit
107667,106402,unit
107668,106402,unit
107670,106415,unit
107673,82375,unit
107675,64625,unit
107677,70685,unit
107678,82375,unit
107680,64625,unit
107681,82375,unit
107682,11114,unit
107683,66673,unit
107685,64625,unit
107686,11114,unit
107687,82375,unit
107688,11114,unit
107689,64625,unit
107690,107082,unit
107691,24170,unit
107693,105176,unit
107694,75,unit
107695,33286,unit
107697,11114,unit
107698,64625,unit
107699,34746,unit
107700,66673,unit
107701,11114,unit
107702,93310,unit
107703,99250,unit
107704,11114,unit
107705,64625,unit
107706,90683,unit
107707,66780,unit
107708,90683,unit
107709,11114,unit
107710,66673,unit
107711,33286,unit
107712,97781,unit
107713,64625,unit
107714,97696,unit
107715,90683,unit
107716,24170,unit
107717,107703,unit
107718,90683,unit
107719,64484,unit
107720,64625,unit
107721,33286,unit
107722,57236,unit
107723,90683,unit
107724,105389,unit
107725,64625,unit
107726,107703,unit
107727,90683,unit
107728,57236,unit
107729,90683,unit
107730,64625,unit
107731,106041,unit
107732,90683,unit
107733,29073,unit
107734,90683,unit
107735,86944,unit
107736,90683,unit
107737,87938,unit
107738,12382,unit
107739,29073,unit
107740,33286,unit
107741,12382,unit
107742,90683,unit
107743,12382,unit
107744,95855,unit
107745,12382,unit
107747,27123,unit
107748,12382,unit
107749,40809,unit
107750,90683,unit
107751,49153,unit
107752,29073,unit
107753,57236,unit
107754,12382,unit
107755,107316,unit
107756,33286,unit
107757,64625,unit
107758,90683,unit
107759,98907,unit
107761,90683,unit
107762,33286,unit
107764,106041,unit
107765,12382,unit
107766,12382,unit
107767,33286,unit
107768,12382,unit
107769,29073,unit
107770,24170,unit
107771,12382,unit
107772,33286,unit
107773,17557,unit
107774,12382,unit
107775,63,unit
107776,40809,unit
107777,52213,unit
107778,12382,unit
107779,98907,unit
107780,12382,unit
107781,64625,unit
107782,12382,unit
107783,29073,unit
107784,12382,unit
107785,12382,unit
107786,106041,unit
107787,12382,unit
107788,64625,unit
107789,12382,unit
107790,12382,unit
107791,66780,unit
107792,12382,unit
107793,40809,unit
107794,64625,unit
107795,12382,unit
107796,52213,unit
107797,12382,unit
107798,33286,unit
107799,64625,unit
107800,40809,unit
107802,33286,unit
107803,64625,unit
107805,79896,unit
107807,64625,unit
107808,66780,unit
107809,33286,unit
107810,40809,unit
107811,99710,unit
107812,68871,unit
107814,57236,unit
107816,29525,unit
107817,68871,unit
107818,106041,unit
107819,105909,unit
107821,33286,unit
107822,40809,unit
107823,99710,unit
107824,105909,unit
107825,68871,unit
107826,33286,unit
107827,96785,unit
107829,66673,unit
107830,68871,unit
107831,33286,unit
107832,107082,unit
107833,93595,unit
107834,68871,unit
107835,105909,unit
107836,24170,unit
107837,107082,unit
107839,104708,unit
107840,68871,unit
107842,105909,unit
107843,107082,unit
107844,68871,unit
107845,104708,unit
107846,68871,unit
107847,105909,unit
107848,107082,unit
107849,104708,unit
107850,68871,unit
107851,107082,unit
107852,106041,unit
107853,107082,unit
107854,99710,unit
107855,23802,unit
107856,68871,unit
107857,66673,unit
107858,104870,unit
107859,74800,unit
107860,43776,unit
107861,106041,unit
107862,68871,unit
107863,33286,unit
107864,13728,unit
107866,68871,unit
107868,68871,unit
107869,66780,unit
107870,33286,unit
107873,33286,unit
107874,68871,unit
107875,107858,unit
107876,33286,unit
107877,107858,unit
107878,68871,unit
107879,107858,unit
107881,107858,unit
107882,68871,unit
107883,107858,unit
107884,33286,unit
107885,107858,unit
107886,33286,unit
107887,68871,unit
107888,66780,unit
107889,66780,unit
107890,78518,unit
107891,68871,unit
107892,33286,unit
107893,68871,unit
107894,68871,unit
107895,68871,unit
107896,12382,unit
107897,68871,unit
107898,66780,unit
107899,12382,unit
107900,57236,unit
107901,12382,unit
107902,12382,unit
107903,12382,unit
107904,68871,unit
107906,57236,unit
107907,12382,unit
107908,29863,unit
107909,68871,unit
107910,12382,unit
107911,57236,unit
107912,12382,unit
107913,68871,unit
107914,12382,unit
107915,68871,unit
107916,12382,unit
107917,68871,unit
107919,68871,unit
107920,107858,unit
107921,104708,unit
107922,12382,unit
107924,68871,unit
107925,107858,unit
107926,12382,unit
107927,12382,unit
107928,107858,unit
107929,68871,unit
107930,106366,unit
107931,12382,unit
107932,104708,unit
107933,12382,unit
107934,68871,unit
107935,107858,unit
107936,12382,unit
107937,107858,unit
107938,12382,unit
107940,104675,unit
107941,104708,unit
107942,12382,unit
107943,107858,unit
107945,104501,unit
107946,107858,unit
107947,49153,unit
107948,12382,unit
107949,12382,unit
107950,68871,unit
107951,104501,unit
107952,83034,unit
107953,12382,unit
107954,68871,unit
107955,12382,unit
107956,98823,unit
107957,12382,unit
107958,68871,unit
107959,68871,unit
107960,104501,unit
107961,83034,unit
107964,99710,unit
107965,107858,unit
107966,107858,unit
107967,68871,unit
107968,104501,unit
107969,83034,unit
107970,99710,unit
107971,12382,unit
107972,106366,unit
107973,107858,unit
107974,12382,unit
107975,68871,unit
107976,105257,unit
107977,12382,unit
107978,107858,unit
107980,12382,unit
107981,33286,unit
107982,99710,unit
107983,107858,unit
107984,12382,unit
107985,107316,unit
107986,107858,unit
107987,98656,unit
107988,106502,unit
107989,68871,unit
107990,104501,unit
107991,36333,unit
107992,99710,unit
107993,68871,unit
107994,98656,unit
107995,68871,unit
107996,104744,unit
107997,104708,unit
107998,68871,unit
108001,33286,unit
108002,68871,unit
108004,104501,unit
108005,107858,unit
108006,106502,unit
108007,68871,unit
108008,107858,unit
108011,107858,unit
108012,66780,unit
108013,68871,unit
108014,49446,unit
108015,107858,unit
108016,106041,unit
108017,106502,unit
108018,14228,unit
108019,107858,unit
108020,33286,unit
108021,107858,unit
108022,65223,unit
108023,107858,unit
108024,33286,unit
108025,66780,unit
108026,107858,unit
108027,106502,unit
108028,95189,unit
108029,99710,unit
108030,71419,unit
108031,13303,unit
108032,106041,unit
108033,107858,unit
108034,66780,unit
108035,106041,unit
108036,66780,unit
108037,107858,unit
108038,99710,unit
108039,106502,unit
108040,107858,unit
108041,106041,unit
108042,107858,unit
108043,66780,unit
108044,107858,unit
108045,95189,unit
108046,99710,unit
108047,33286,unit
108048,107858,unit
108049,19425,unit
108050,107858,unit
108051,106041,unit
108052,107858,unit
108053,107858,unit
108054,19425,unit
108055,107858,unit
108056,107858,unit
108057,19425,unit
108058,11521,unit
108059,107858,unit
108060,107858,unit
108061,66780,unit
108062,107858,unit
108063,107858,unit
108064,104501,unit
108065,19425,unit
108066,107858,unit
108068,107858,unit
108070,107858,unit
108071,106041,unit
108072,107858,unit
108073,83619,unit
108074,99710,unit
108075,107858,unit
108076,107858,unit
108077,83619,unit
108078,107858,unit
108079,107858,unit
108080,107858,unit
108081,104501,unit
108082,107858,unit
108083,107858,unit
108085,107858,unit
108086,102156,unit
108087,99710,unit
108088,107858,unit
108089,104501,unit
108090,107858,unit
108091,107858,unit
108093,104501,unit
108094,106366,unit
108095,104501,unit
108096,76282,unit
108097,104501,unit
108099,25424,unit
108100,24917,unit
108101,33286,unit
108102,102156,unit
108103,104501,unit
108105,25424,unit
108106,33286,unit
108107,105701,unit
108108,104501,unit
108109,102156,unit
108110,99989,unit
108111,25424,unit
108112,102156,unit
108113,66780,unit
108114,99989,unit
108116,66780,unit
108117,66780,unit
108118,33746,unit
108119,99989,unit
108120,33746,unit
108121,101157,unit
108122,101157,unit
108123,34870,unit
108124,101157,unit
108125,101157,unit
108126,27109,unit
108127,27109,unit
108128,23600,unit
108129,64625,unit
108130,64625,unit
108131,64625,unit
108132,64625,unit
108133,64625,unit
108134,107082,unit
108137,41821,unit
108138,64625,unit
108140,107082,unit
108141,107082,unit
108142,64625,unit
108143,64625,unit
108144,60,unit
108145,64625,unit
108146,64625,unit
108147,64625,unit
108148,64625,unit
108149,64625,unit
108150,64625,unit
108153,104137,unit
108155,106620,unit
108156,89983,unit
108157,106620,unit
108158,105430,unit
108159,64625,unit
108160,104137,unit
108161,106620,unit
108162,89983,unit
108163,105430,unit
108164,104137,unit
108165,89983,unit
108166,54174,unit
108167,64625,unit
108168,89983,unit
108169,106620,unit
108170,105430,unit
108171,64625,unit
108172,105430,unit
108173,64625,unit
108174,105430,unit
108175,99514,unit
108176,104137,unit
108177,64625,unit
108178,105430,unit
108179,105430,unit
108180,104137,unit
108181,82375,unit
108182,105430,unit
108183,89983,unit
108184,64625,unit
108185,104137,unit
108186,107081,unit
108187,105430,unit
108188,64625,unit
108189,104137,unit
108191,102737,unit
108193,64625,unit
108194,71419,unit
108195,89983,unit
108196,64625,unit
108197,104708,unit
108198,104870,unit
108199,107316,unit
108201,104870,unit
108202,64625,unit
108203,59673,unit
108204,104708,unit
108205,107316,unit
108206,64625,unit
108207,57267,unit
108208,104708,unit
108209,106760,unit
108210,106620,unit
108211,64625,unit
108212,76436,unit
108213,59673,unit
108214,104870,unit
108215,11521,unit
108216,106366,unit
108217,59673,unit
108218,105684,unit
108219,59673,unit
108221,63933,unit
108223,63933,unit
108224,35,unit
108225,24170,unit
108226,59673,unit
108227,107703,unit
108228,59673,unit
108229,59673,unit
108231,64625,unit
108233,59673,unit
108234,105455,unit
108235,79126,unit
108236,59673,unit
108237,64625,unit
108238,99989,unit
108239,25424,unit
108240,106620,unit
108241,64625,unit
108242,34870,unit
108243,99989,unit
108244,104708,unit
108245,105464,unit
108246,68583,unit
108247,64625,unit
108248,22717,unit
108249,99989,unit
108251,12614,unit
108252,64625,unit
108253,25424,unit
108254,104708,unit
108255,82314,unit
108256,105464,unit
108257,99989,unit
108258,27904,unit
108259,106760,unit
108260,104708,unit
108261,105464,unit
108262,19425,unit
108263,25424,unit
108264,105464,unit
108265,102156,unit
108267,19425,unit
108268,105701,unit
108269,106760,unit
108271,25424,unit
108273,106041,unit
108274,104708,unit
108275,106041,unit
108276,25424,unit
108277,102156,unit
108278,106041,unit
108279,13666,unit
108280,94,unit
108281,106760,unit
108282,64625,unit
108283,106041,unit
108284,33286,unit
108285,102156,unit
108286,106041,unit
108287,106041,unit
108288,106041,unit
108289,33286,unit
108290,37267,unit
108291,106760,unit
108292,64625,unit
108293,93310,unit
108294,102156,unit
108295,76282,unit
108296,93310,unit
108297,33286,unit
108298,89103,unit
108299,106760,unit
108300,93310,unit
108301,32666,unit
108302,104708,unit
108303,64625,unit
108304,93310,unit
108305,93310,unit
108306,47793,unit
108307,104708,unit
108308,59673,unit
108309,93310,unit
108310,106041,unit
108311,106760,unit
108313,104708,unit
108314,59673,unit
108315,38844,unit
108317,33286,unit
108319,106760,unit
108320,104708,unit
108321,34856,unit
108322,19425,unit
108323,59673,unit
108324,93310,unit
108325,33286,unit
108326,93310,unit
108327,93310,unit
108328,33286,unit
108330,19425,unit
108331,59673,unit
108332,101576,unit
108333,39658,unit
108334,59673,unit
108335,75,unit
108336,101576,unit
108337,105464,unit
108338,27904,unit
108340,27904,unit
108341,101576,unit
108342,27904,unit
108343,101576,unit
108344,25424,unit
108345,33286,unit
108346,101576,unit
108347,101576,unit
108348,49446,unit
108349,104501,unit
108350,25424,unit
108351,101576,unit
108352,83619,unit
108353,32666,unit
108354,101576,unit
108355,33286,unit
108356,83619,unit
108358,101576,unit
108359,25424,unit
108360,12614,unit
108361,25424,unit
108362,101576,unit
108363,98823,unit
108364,83888,unit
108365,13572,unit
108366,33286,unit
108367,108280,unit
108368,98823,unit
108369,25424,unit
108370,101576,unit
108371,98823,unit
108372,59673,unit
108373,33286,unit
108374,107127,unit
108375,108280,unit
108376,108367,unit
108377,25424,unit
108378,108367,unit
108379,27904,unit
108380,101576,unit
108381,13572,unit
108382,27904,unit
108383,108367,unit
108384,101576,unit
108385,27904,unit
108387,96539,unit
108388,27904,unit
108389,101576,unit
108390,27904,unit
108391,83888,unit
108392,101576,unit
108393,27904,unit
108394,25424,unit
108396,27904,unit
108397,101576,unit
108398,83888,unit
108399,27904,unit
108400,98656,unit
108401,64529,unit
108403,27904,unit
108406,101576,unit
108407,107127,unit
108408,101576,unit
108409,104870,unit
108410,101576,unit
108411,107127,unit
108412,101576,unit
108413,52213,unit
108414,19425,unit
108415,101576,unit
108416,19425,unit
108417,101576,unit
108418,19425,unit
108419,83888,unit
108420,96539,unit
108421,101576,unit
108422,10456,unit
108423,83330,unit
108424,104708,unit
108425,99710,unit
108426,99710,unit
108427,37267,unit
108428,101576,unit
108429,99710,unit
108430,99710,unit
108431,83330,unit
108432,101576,unit
108434,101576,unit
108435,104501,unit
108436,12614,unit
108437,52213,unit
108438,32666,unit
108439,95189,unit
108440,12614,unit
108441,83330,unit
108442,104501,unit
108443,101576,unit
108444,33286,unit
108445,12614,unit
108446,101576,unit
108447,70685,unit
108448,101576,unit
108449,11521,unit
108450,95189,unit
108451,12614,unit
108452,104501,unit
108453,106480,unit
108454,101576,unit
108455,32666,unit
108456,101576,unit
108457,70685,unit
108458,95189,unit
108459,66780,unit
108460,101576,unit
108461,102156,unit
108462,12614,unit
108463,37267,unit
108464,70685,unit
108465,101576,unit
108466,83330,unit
108467,104501,unit
108468,101576,unit
108469,101576,unit
108470,37267,unit
108471,101576,unit
108472,108367,unit
108473,101576,unit
108474,104501,unit
108475,102156,unit
108476,68742,unit
108477,106480,unit
108479,70685,unit
108480,104501,unit
108481,37267,unit
108483,83330,unit
108484,68742,unit
108485,33286,unit
108486,102156,unit
108487,29525,unit
108488,33286,unit
108490,108280,unit
108491,70685,unit
108492,106041,unit
108493,104501,unit
108494,25424,unit
108495,63703,unit
108498,70685,unit
108499,108280,unit
108500,33286,unit
108501,105684,unit
108502,25424,unit
108503,106041,unit
108504,63703,unit
108505,105464,unit
108507,37267,unit
108508,70685,unit
108509,106041,unit
108510,37267,unit
108511,104501,unit
108512,96785,unit
108513,33286,unit
108514,106041,unit
108515,70685,unit
108516,106041,unit
108517,94,unit
108518,102156,unit
108520,33286,unit
108522,85093,unit
108523,27536,unit
108524,95377,unit
108525,108367,unit
108526,106041,unit
108527,33286,unit
108528,93310,unit
108529,106041,unit
108530,57932,unit
108531,104501,unit
108532,106041,unit
108533,22425,unit
108534,13666,unit
108535,95377,unit
108536,33286,unit
108537,105684,unit
108538,106477,unit
108539,102156,unit
108540,106041,unit
108541,104501,unit
108542,89103,unit
108544,33746,unit
108546,33286,unit
108547,33746,unit
108548,104501,unit
108549,106041,unit
108550,70708,unit
108551,32666,unit
108552,75934,unit
108553,25424,unit
108554,33746,unit
108555,106041,unit
108556,33286,unit
108557,33746,unit
108558,70708,unit
108559,33746,unit
108560,106041,unit
108561,37267,unit
108562,33746,unit
108563,106041,unit
108564,104501,unit
108565,33286,unit
108566,37267,unit
108567,33746,unit
108568,106041,unit
108569,33746,unit
108570,106041,unit
108571,98811,unit
108572,25424,unit
108573,68160,unit
108574,105464,unit
108575,108571,unit
108576,33746,unit
108577,105464,unit
108578,33746,unit
108579,33746,unit
108581,104708,unit
108582,93310,unit
108583,33746,unit
108584,33746,unit
108585,32666,unit
108586,33746,unit
108587,106041,unit
108588,33746,unit
108589,33746,unit
108592,33746,unit
108593,33746,unit
108594,33746,unit
108595,33746,unit
108596,108367,unit
108597,108367,unit
108598,64625,unit
108599,64625,unit
108600,64625,unit
108601,64625,unit
108602,64625,unit
108603,64625,unit
108604,64625,unit
108605,64625,unit
108606,64625,unit
108607,64625,unit
108608,64625,unit
108609,64625,unit
108610,64625,unit
108611,64625,unit
108612,64625,unit
108613,64625,unit
108614,64625,unit
108615,64625,unit
108616,23600,unit
108617,50408,unit
108618,50408,unit
108619,50408,unit
108620,107573,unit
108622,64625,unit
108623,64625,unit
108624,64625,unit
108625,89770,unit
108626,64625,unit
108627,64625,unit
108628,14225,unit
108629,106620,unit
108630,89770,unit
108631,106620,unit
108632,106620,unit
108633,64704,unit
108634,64625,unit
108635,14225,unit
108636,64625,unit
108637,64625,unit
108638,106760,unit
108639,14748,unit
108640,14225,unit
108641,106760,unit
108642,47,unit
108643,106760,unit
108644,47,unit
108645,106760,unit
108646,106760,unit
108647,64625,unit
108648,14225,unit
108649,14225,unit
108651,105430,unit
108652,105430,unit
108653,64625,unit
108654,105430,unit
108655,106760,unit
108656,105430,unit
108657,64625,unit
108658,105430,unit
108659,105430,unit
108660,105430,unit
108661,105430,unit
108662,105430,unit
108663,106760,unit
108664,105430,unit
108665,105430,unit
108666,105430,unit
108668,106760,unit
108670,105430,unit
108671,89770,unit
108672,107127,unit
108673,106760,unit
108679,107127,unit
108681,106760,unit
108682,107127,unit
108684,107127,unit
108685,106760,unit
108686,35215,unit
108687,107127,unit
108688,32174,unit
108689,101576,unit
108690,107127,unit
108691,107127,unit
108692,101576,unit
108693,106760,unit
108694,101576,unit
108695,101576,unit
108696,107127,unit
108697,71419,unit
108698,101576,unit
108699,101576,unit
108700,10293,unit
108701,101576,unit
108702,43494,unit
108703,101576,unit
108705,101576,unit
108706,101576,unit
108707,101576,unit
108708,107703,unit
108709,108700,unit
108710,107127,unit
108711,105296,unit
108712,101576,unit
108713,107703,unit
108714,101576,unit
108715,101576,unit
108716,107703,unit
108717,101576,unit
108718,105296,unit
108719,101576,unit
108720,99250,unit
108721,101576,unit
108722,101576,unit
108723,101576,unit
108724,107127,unit
108725,34579,unit
108726,101576,unit
108727,108720,unit
108728,90670,unit
108729,108720,unit
108731,34579,unit
108732,101576,unit
108733,108720,unit
108734,93310,unit
108735,33286,unit
108736,37213,unit
108737,101576,unit
108738,30213,unit
108739,95723,unit
108740,101576,unit
108741,101576,unit
108742,101576,unit
108743,107127,unit
108744,90670,unit
108745,95723,unit
108746,107127,unit
108747,101576,unit
108748,33286,unit
108749,106760,unit
108750,101576,unit
108751,107127,unit
108753,106041,unit
108754,101576,unit
108755,33286,unit
108756,101576,unit
108757,99710,unit
108758,101576,unit
108759,33286,unit
108760,101576,unit
108761,38308,unit
108762,101576,unit
108763,33286,unit
108764,106041,unit
108765,99710,unit
108766,90670,unit
108767,101576,unit
108769,101576,unit
108770,101576,unit
108771,106760,unit
108772,104501,unit
108773,106760,unit
108774,106041,unit
108775,106991,unit
108776,99710,unit
108777,106760,unit
108778,71275,unit
108779,33286,unit
108780,99710,unit
108781,14220,unit
108782,71275,unit
108783,106760,unit
108784,64129,unit
108785,75148,unit
108787,71275,unit
108788,106760,unit
108789,99710,unit
108790,107316,unit
108791,104137,unit
108792,71275,unit
108793,11377,unit
108794,104137,unit
108795,34856,unit
108797,99710,unit
108798,104501,unit
108799,108367,unit
108800,104137,unit
108802,25424,unit
108803,60,unit
108804,105684,unit
108805,70685,unit
108806,104137,unit
108808,99710,unit
108809,61,unit
108810,75148,unit
108811,71275,unit
108812,104137,unit
108814,34856,unit
108816,99710,unit
108817,71275,unit
108818,25424,unit
108819,101576,unit
108820,107703,unit
108821,66726,unit
108823,101576,unit
108824,72080,unit
108825,25424,unit
108826,64129,unit
108827,101576,unit
108828,107703,unit
108829,66726,unit
108830,63474,unit
108831,101576,unit
108832,107703,unit
108833,25424,unit
108834,104501,unit
108835,71275,unit
108836,106760,unit
108837,101576,unit
108838,104137,unit
108839,71275,unit
108840,33286,unit
108841,108280,unit
108842,104137,unit
108843,106760,unit
108844,34856,unit
108845,95905,unit
108847,101576,unit
108848,106477,unit
108849,39667,unit
108850,66726,unit
108851,104137,unit
108852,101576,unit
108854,33286,unit
108855,71275,unit
108856,75583,unit
108857,101576,unit
108858,106760,unit
108859,66726,unit
108860,20205,unit
108862,106041,unit
108863,106041,unit
108864,66726,unit
108865,106477,unit
108866,63474,unit
108867,33286,unit
108868,104501,unit
108869,33286,unit
108870,101576,unit
108871,104137,unit
108872,33286,unit
108873,106477,unit
108874,101576,unit
108875,104137,unit
108876,106760,unit
108878,66726,unit
108879,101576,unit
108880,104501,unit
108882,90670,unit
108883,106760,unit
108884,89103,unit
108885,104501,unit
108886,101576,unit
108887,104137,unit
108888,106760,unit
108889,101576,unit
108890,25424,unit
108891,104137,unit
108892,106041,unit
108893,39667,unit
108894,108367,unit
108895,108501,unit
108896,106760,unit
108897,171490,unit
108898,104137,unit
108899,106041,unit
108900,104501,unit
108901,25424,unit
108902,104137,unit
108903,106760,unit
108904,101576,unit
108905,25424,unit
108906,101576,unit
108907,104501,unit
108908,25424,unit
108909,101576,unit
108910,96589,unit
108911,104137,unit
108913,106760,unit
108914,25424,unit
108915,101576,unit
108916,33746,unit
108917,104137,unit
108919,90670,unit
108920,34,unit
108921,104137,unit
108922,25424,unit
108923,33746,unit
108924,96589,unit
108925,33746,unit
108926,25424,unit
108927,71275,unit
108928,108367,unit
108929,33746,unit
108930,104137,unit
108931,106097,unit
108932,25424,unit
108933,71275,unit
108934,101576,unit
108935,106041,unit
108936,106097,unit
108937,25424,unit
108938,71275,unit
108939,108280,unit
108940,102156,unit
108941,96589,unit
108942,71275,unit
108943,106041,unit
108944,106097,unit
108945,25424,unit
108946,104137,unit
108947,71275,unit
108948,87291,unit
108949,106097,unit
108950,101576,unit
108951,71275,unit
108952,106097,unit
108953,71275,unit
108954,25424,unit
108955,101576,unit
108956,106097,unit
108957,106041,unit
108958,71275,unit
108959,89175,unit
108960,104850,unit
108961,25424,unit
108962,101576,unit
108963,106041,unit
108964,83330,unit
108965,71275,unit
108966,35215,unit
108967,105257,unit
108968,71275,unit
108969,25424,unit
108970,108367,unit
108971,95723,unit
108972,71275,unit
108973,106041,unit
108974,101576,unit
108975,25424,unit
108976,105257,unit
108977,64920,unit
108978,101576,unit
108979,106041,unit
108980,101576,unit
108981,99514,unit
108983,104501,unit
108984,101576,unit
108985,39667,unit
108986,34579,unit
108987,105684,unit
108988,33746,unit
108989,66,unit
108990,33746,unit
108991,105684,unit
108992,33746,unit
108993,33746,unit
108994,104501,unit
108995,106041,unit
108996,106041,unit
108997,40809,unit
108998,105684,unit
108999,106041,unit
109000,104501,unit
109001,85044,unit
109002,99710,unit
109003,106991,unit
109004,25424,unit
109006,99710,unit
109007,64129,unit
109008,105684,unit
109009,104173,unit
109010,13666,unit
109012,105684,unit
109014,11130,unit
109016,32666,unit
109017,105684,unit
109018,54766,unit
109019,104501,unit
109020,104173,unit
109021,11130,unit
109022,105684,unit
109023,104173,unit
109024,54766,unit
109025,71275,unit
109027,11130,unit
109028,104173,unit
109029,71275,unit
109030,54766,unit
109031,11130,unit
109032,71275,unit
109033,34,unit
109034,71275,unit
109035,34856,unit
109037,72080,unit
109038,62234,unit
109039,34,unit
109040,106041,unit
109041,25424,unit
109043,105684,unit
109044,25424,unit
109045,25424,unit
109046,11130,unit
109047,75148,unit
109048,105684,unit
109049,108367,unit
109050,98656,unit
109051,11130,unit
109052,34,unit
109053,44031,unit
109054,11130,unit
109055,84980,unit
109056,106991,unit
109058,108367,unit
109059,93310,unit
109060,84980,unit
109061,99710,unit
109062,93310,unit
109064,105684,unit
109065,71419,unit
109066,108367,unit
109067,98656,unit
109068,11130,unit
109069,51774,unit
109070,93310,unit
109071,11130,unit
109072,34,unit
109073,98277,unit
109074,33746,unit
109075,92,unit
109077,106477,unit
109078,44031,unit
109079,75148,unit
109080,51774,unit
109081,92,unit
109082,109056,unit
109083,34,unit
109085,51774,unit
109086,106097,unit
109087,34,unit
109088,98277,unit
109089,106097,unit
109090,44031,unit
109091,75148,unit
109092,99710,unit
109093,84980,unit
109094,105684,unit
109095,92,unit
109096,51774,unit
109097,92,unit
109098,99710,unit
109099,75148,unit
109100,23802,unit
109101,106097,unit
109102,44031,unit
109103,99710,unit
109104,51774,unit
109105,106041,unit
109106,106097,unit
109107,25424,unit
109108,23802,unit
109109,34856,unit
109110,106041,unit
109111,104501,unit
109112,95377,unit
109113,106041,unit
109114,44031,unit
109115,106097,unit
109117,92,unit
109118,106097,unit
109119,34,unit
109120,39667,unit
109121,106097,unit
109122,92,unit
109123,44031,unit
109124,25424,unit
109125,92,unit
109126,95377,unit
109127,34,unit
109128,44031,unit
109129,106097,unit
109130,106097,unit
109131,104708,unit
109132,92,unit
109133,101177,unit
109134,44031,unit
109135,106097,unit
109136,106041,unit
109137,51774,unit
109138,44031,unit
109139,106097,unit
109140,34,unit
109142,34856,unit
109143,95377,unit
109144,104708,unit
109145,92,unit
109146,95377,unit
109147,104708,unit
109148,34,unit
109149,92,unit
109150,92,unit
109151,34,unit
109152,95377,unit
109153,66780,unit
109154,106041,unit
109155,92,unit
109156,34856,unit
109157,66780,unit
109159,66780,unit
109160,66780,unit
109161,92,unit
109162,106041,unit
109163,75485,unit
109164,66780,unit
109165,34870,unit
109166,106041,unit
109167,66780,unit
109168,75485,unit
109169,75485,unit
109170,75485,unit
109171,75485,unit
109172,75485,unit
109173,75485,unit
109174,75485,unit
109175,75485,unit
109176,75485,unit
109177,75485,unit
109178,75485,unit
109179,75485,unit
109180,75485,unit
109181,75485,unit
109182,75485,unit
109183,75485,unit
109184,75485,unit
109185,75485,unit
109186,75485,unit
109187,75485,unit
109188,75485,unit
109189,75485,unit
109190,75485,unit
109191,10297,unit
109192,107085,unit
109193,107085,unit
109194,107085,unit
109195,106760,unit
109196,107085,unit
109197,106760,unit
109198,79956,unit
109199,107085,unit
109201,106760,unit
109202,106760,unit
109203,107085,unit
109204,63,unit
109205,63,unit
109206,107085,unit
109207,63,unit
109208,63,unit
109209,106760,unit
109210,108803,unit
109211,106760,unit
109212,104850,unit
109213,106760,unit
109214,104850,unit
109215,106760,unit
109216,104850,unit
109217,63,unit
109219,63,unit
109220,106760,unit
109221,89983,unit
109222,106760,unit
109223,106760,unit
109224,106760,unit
109225,68871,unit
109227,109225,unit
109229,89983,unit
109230,10402,unit
109231,109225,unit
109232,89983,unit
109233,89983,unit
109234,109225,unit
109235,106760,unit
109236,109225,unit
109237,89983,unit
109238,108803,unit
109239,106760,unit
109240,109225,unit
109241,109225,unit
109242,104173,unit
109244,73462,unit
109245,99514,unit
109246,106760,unit
109248,104850,unit
109249,56713,unit
109250,10402,unit
109251,104708,unit
109252,75966,unit
109253,106760,unit
109254,101576,unit
109255,99514,unit
109257,75966,unit
109258,104708,unit
109260,104708,unit
109261,109216,unit
109262,96188,unit
109263,106097,unit
109264,23645,unit
109265,106097,unit
109266,109216,unit
109267,106097,unit
109268,107085,unit
109269,109216,unit
109270,106097,unit
109271,106097,unit
109272,106097,unit
109273,104708,unit
109275,106097,unit
109276,75966,unit
109277,104708,unit
109278,106097,unit
109279,104708,unit
109280,106097,unit
109281,104708,unit
109282,65223,unit
109283,106097,unit
109284,104708,unit
109285,106097,unit
109286,106097,unit
109287,104708,unit
109288,106097,unit
109290,108803,unit
109291,22628,unit
109292,106041,unit
109293,35545,unit
109294,13552,unit
109295,104547,unit
109296,37213,unit
109297,22628,unit
109298,104547,unit
109299,96539,unit
109300,23212,unit
109301,104547,unit
109302,22628,unit
109303,57267,unit
109304,25424,unit
109305,22628,unit
109306,105684,unit
109307,101019,unit
109308,69142,unit
109310,104547,unit
109311,54766,unit
109312,22628,unit
109313,99514,unit
109314,89175,unit
109315,22628,unit
109316,104708,unit
109317,104547,unit
109318,11085,unit
109319,108804,unit
109320,57267,unit
